Neighborhood_Review,Furnishing,Crime_Rate,Power_Backup,Frequency_of_Powercuts,Property_Area,Habitability_score
3.86,0,0,0,0.0,1926,57.99
4.81,1,0,0,0.0,2047,77.41
4.12,2,1,0,0.0,2194,83.41
3.23,1,0,0,1.0,1554,70.23
3.25,0,1,1,0.0,1193,69.5
4.12,0,1,0,0.0,2116,78.04
4.08,0,0,0,0.0,1206,77.73
3.21,1,2,0,0.0,1422,74.56
4.19,1,0,0,0.0,1565,91.98
4.75,0,0,0,0.0,1911,77.2
4.15,1,0,1,1.0,1786,86.79
4.75,0,0,0,0.0,1531,84.71
3.55,1,1,0,0.0,1966,78.48
3.79,2,0,1,1.0,2199,93.37
2.31,0,2,0,2.0,2131,38.38
2.85,2,2,0,1.0,1207,89.39
3.17,1,2,1,0.0,1626,68.8
3.21,1,0,0,1.0,1919,78.52
4.19,1,1,0,0.0,1105,80.57
3.85,2,1,1,0.0,1568,89.82
4.57,2,0,1,0.0,1462,96.15
3.23,1,1,0,1.0,2250,82.46
3.56,1,0,0,1.0,2207,83.37
4.56,1,0,0,0.0,2252,80.05
4.45,2,0,0,0.0,1102,83.42
2.93,2,2,0,1.0,1487,74.99
3.02,0,3,0,0.0,1172,45.23
1.57,0,3,0,1.0,2133,23.13
4.79,0,0,0,0.0,1371,71.02
3.52,2,1,0,1.0,1234,78.24
2.91,1,0,1,2.0,1826,72.06
0.95,1,3,0,2.0,1343,31.9
4.15,1,0,1,1.0,1792,84.95
4.87,1,0,0,0.0,1466,82.0
4.09,1,0,1,1.0,1951,85.73
4.38,1,0,0,0.0,2026,72.47
2.87,1,2,0,1.0,1396,78.45
2.91,2,3,0,0.0,2032,86.07
2.92,1,2,0,1.0,1980,65.37
3.22,2,1,0,1.0,2120,73.9
4.1,1,1,0,0.0,1267,87.33
4.49,1,0,0,0.0,2279,69.53
3.54,1,0,1,1.0,1872,75.79
2.56,2,3,1,0.0,2089,76.16
4.82,0,0,0,0.0,1288,78.57
4.15,1,1,0,0.0,1844,83.21
4.42,0,0,0,0.0,1285,68.66
3.49,1,0,1,2.0,1473,78.64
4.75,1,0,0,0.0,1562,75.86
1.95,1,0,0,3.0,2243,61.3
2.29,1,2,1,2.0,1168,75.04
0.64,0,3,0,2.0,1623,15.53
4.72,1,0,1,0.0,1575,90.38
3.51,1,2,1,0.0,1519,77.92
4.77,0,0,0,0.0,1703,76.65
3.21,0,2,0,0.0,2142,33.42
4.17,0,0,0,0.0,2130,69.21
1.95,0,3,0,1.0,1886,36.09
4.77,0,0,0,0.0,1575,85.87
2.85,1,0,0,2.0,2154,76.06
3.5,1,2,0,0.0,2058,78.85
4.17,1,0,0,1.0,2078,67.04
3.1,1,2,1,0.0,1635,69.15
4.41,2,0,0,0.0,1686,86.76
4.76,2,0,0,0.0,1423,84.08
4.5,1,0,0,0.0,1983,71.03
4.29,2,0,0,0.0,1962,84.6
4.22,1,1,0,0.0,2088,77.09
4.13,1,1,1,0.0,1154,85.6
4.14,0,1,0,0.0,1654,76.14
4.16,1,1,1,0.0,1806,83.35
4.44,1,0,1,0.0,1930,87.0
4.79,1,0,1,0.0,1356,89.28
2.59,0,3,0,0.0,2009,25.32
3.21,0,1,0,0.0,1136,42.4
4.8,1,0,0,0.0,1315,73.97
3.82,2,0,0,0.0,2223,77.71
4.03,0,1,1,0.0,1744,90.53
3.24,0,1,0,0.0,1255,43.26
3.25,1,1,1,1.0,1647,75.54
4.46,1,0,0,0.0,2091,70.54
4.45,1,0,0,0.0,1827,72.1
4.72,1,0,1,0.0,1966,92.43
3.54,1,0,0,1.0,1724,88.41
4.18,2,1,1,0.0,2054,85.51
4.54,1,0,0,0.0,1361,80.23
3.55,1,0,0,1.0,1814,80.82
4.78,1,0,1,0.0,1288,87.78
3.38,1,2,0,0.0,2295,62.38
3.35,1,2,0,0.0,2037,60.24
3.5,2,1,0,0.0,2262,72.58
4.07,0,0,0,0.0,1649,78.95
4.08,1,0,0,0.0,1199,72.98
4.49,0,0,0,0.0,1726,83.67
2.87,0,2,0,1.0,2062,30.81
3.87,2,1,1,0.0,1753,92.62
4.17,1,0,0,0.0,1817,81.71
4.44,1,0,1,0.0,2204,90.08
3.55,0,1,0,0.0,2070,71.8
4.1,1,0,0,0.0,1488,75.42
2.6,1,2,1,0.0,1481,81.49
4.01,2,0,0,1.0,1356,74.5
4.02,1,0,0,1.0,1739,81.95
4.4,1,0,0,0.0,2166,72.47
2.93,2,2,1,1.0,1338,82.4
2.9,1,0,0,3.0,2040,82.47
3.54,1,1,0,0.0,1868,72.5
3.82,0,0,0,1.0,1371,74.48
3.43,0,2,0,0.0,1125,36.68
3.51,1,0,0,2.0,2184,77.83
2.31,2,1,1,3.0,2109,78.15
1.91,1,3,1,1.0,1326,72.22
4.12,1,0,0,0.0,1567,75.8
3.76,2,1,1,0.0,1675,86.94
3.86,0,1,0,0.0,2129,61.83
3.56,0,1,0,1.0,1535,68.95
4.73,1,0,0,0.0,2058,78.18
4.13,1,0,0,0.0,1752,87.42
3.22,2,1,1,1.0,2050,88.61
3.49,1,2,0,0.0,2281,71.79
2.92,1,2,0,0.0,1181,70.02
3.46,2,0,0,1.0,1305,76.11
4.16,1,1,1,0.0,1277,82.65
1.8,0,2,0,1.0,1335,30.33
4.72,1,0,0,0.0,1245,72.81
3.84,1,0,0,1.0,2117,78.78
4.64,0,0,0,0.0,1687,82.7
4.76,1,0,0,0.0,1669,78.0
4.73,1,0,1,0.0,1965,93.85
3.98,1,0,0,1.0,1680,78.47
2.84,1,2,0,0.0,1511,74.4
3.83,1,1,0,0.0,1152,76.22
2.53,1,2,0,0.0,1131,68.28
2.93,1,2,1,1.0,2168,72.65
3.53,0,2,0,0.0,2245,55.81
3.53,1,1,1,1.0,1463,80.54
4.46,0,0,1,0.0,1635,71.91
1.96,1,2,0,1.0,1761,46.48
3.25,1,2,1,0.0,1232,71.1
3.81,2,1,0,0.0,1411,72.69
3.23,0,1,1,1.0,1479,78.34
3.2,1,1,0,1.0,1164,77.79
3.84,2,1,0,0.0,1280,73.7
4.79,1,0,1,0.0,2232,90.42
3.84,1,0,0,1.0,1543,75.53
4.46,1,0,1,0.0,1785,85.7
3.83,1,0,1,1.0,1230,81.76
3.13,2,1,0,0.0,1705,92.59
2.14,1,2,0,2.0,1754,47.4
4.05,1,1,0,0.0,1816,71.86
3.57,1,2,0,0.0,1181,73.31
3.84,1,1,0,0.0,2184,88.13
4.76,1,0,1,0.0,1854,88.75
4.7,1,0,0,0.0,1438,71.5
4.5,1,0,0,0.0,2198,76.34
4.82,1,0,0,0.0,1497,74.73
4.73,0,0,0,0.0,1803,76.28
3.52,0,1,0,1.0,1933,60.54
4.1,0,0,0,0.0,1969,66.12
3.47,1,1,0,1.0,2138,83.25
3.54,2,1,0,1.0,2119,73.34
2.55,2,1,0,1.0,1966,71.16
2.55,1,0,1,3.0,2111,71.8
4.72,1,0,1,0.0,2185,86.51
3.16,2,0,0,2.0,1908,73.29
2.6,0,0,0,3.0,1361,40.13
4.16,2,1,0,0.0,1828,78.71
3.76,1,1,0,0.0,1789,79.85
3.56,2,1,1,1.0,1774,92.87
4.46,1,0,0,0.0,1848,68.77
4.19,1,1,0,0.0,1427,83.94
2.22,1,2,0,1.0,1990,53.66
3.78,1,0,0,0.0,1262,77.89
3.76,1,1,1,0.0,1594,77.32
4.16,2,1,0,0.0,2271,79.6
3.59,1,1,0,0.0,1847,85.87
2.83,1,0,0,3.0,1370,71.78
4.75,1,0,1,0.0,2268,93.64
1.64,1,3,0,1.0,1991,43.99
2.59,2,1,0,1.0,2266,72.66
2.59,1,1,0,2.0,1949,76.51
4.14,1,0,0,0.0,2250,89.43
2.18,1,3,0,0.0,1826,34.3
4.42,1,0,0,0.0,2130,68.96
2.35,2,3,0,0.0,1178,72.36
2.92,0,1,0,2.0,2217,60.05
4.18,0,1,1,0.0,1771,70.41
2.84,0,2,1,0.0,1883,64.39
4.79,2,0,1,0.0,1976,92.67
2.2,1,2,0,2.0,1704,59.33
4.47,2,0,0,0.0,1457,87.31
2.29,2,3,1,0.0,1815,72.45
4.76,0,0,1,0.0,2039,75.46
2.89,0,2,1,1.0,2224,79.8
3.56,2,1,0,1.0,1462,74.03
4.82,1,0,0,0.0,2144,80.62
4.76,0,0,0,0.0,1419,74.34
4.17,0,0,0,1.0,2272,69.97
2.82,2,2,0,0.0,1566,87.74
4.17,1,1,0,0.0,2135,76.67
4.74,1,0,1,0.0,1739,89.44
2.9,1,3,0,0.0,1177,59.32
4.8,1,0,0,0.0,1804,76.81
3.36,1,0,0,1.0,1920,81.16
4.18,1,1,0,0.0,1755,94.11
4.13,1,0,0,0.0,1840,77.3
3.86,0,0,0,1.0,1989,74.35
3.17,0,2,0,0.0,1397,47.8
4.11,0,0,0,1.0,1329,74.52
3.76,1,1,0,0.0,1262,79.92
2.93,0,1,1,1.0,1183,68.31
3.41,1,0,0,2.0,2281,83.95
3.86,2,1,0,0.0,1126,73.38
3.86,1,1,0,0.0,1142,70.19
4.19,1,1,0,0.0,2033,93.34
2.9,0,3,0,0.0,1435,42.5
4.19,0,1,0,0.0,1161,73.1
4.09,0,0,1,1.0,2265,72.14
2.3,1,1,1,3.0,2011,82.06
4.74,1,0,0,0.0,1546,75.06
4.81,1,0,0,0.0,1812,75.1
4.39,1,0,1,0.0,1100,83.04
4.19,1,0,1,1.0,2216,90.33
3.23,0,2,0,0.0,2198,39.94
3.15,0,2,0,0.0,2021,44.31
3.52,1,2,0,0.0,1498,84.79
4.12,1,0,1,1.0,1707,86.75
3.24,1,1,1,1.0,1915,74.04
3.19,0,1,0,1.0,2243,66.55
4.8,1,0,0,0.0,1216,77.59
4.13,1,0,0,1.0,1760,79.4
4.75,1,0,0,0.0,1847,72.84
4.49,0,0,0,0.0,1165,67.66
4.17,1,0,0,1.0,1828,73.3
3.16,0,1,0,1.0,1115,45.6
2.91,0,2,1,1.0,1715,71.24
0.42,0,3,1,3.0,2259,31.99
3.86,2,1,0,0.0,1933,75.23
1.33,1,3,0,2.0,1118,32.46
4.15,1,1,0,0.0,2204,79.12
4.18,0,1,0,0.0,1271,77.3
3.14,1,1,1,1.0,1528,75.83
3.83,1,0,0,1.0,1940,90.21
4.32,1,0,0,0.0,1459,76.95
4.1,2,0,1,0.0,2280,85.82
4.16,2,0,0,0.0,2084,85.01
4.8,1,0,1,0.0,1554,93.96
4.14,1,0,0,0.0,1366,91.68
4.16,1,1,0,0.0,1201,85.93
3.85,0,1,1,0.0,1713,78.84
2.53,2,3,0,0.0,2075,81.12
3.94,1,1,1,0.0,1823,82.74
2.89,1,2,1,0.0,1450,74.59
4.16,1,1,0,0.0,1324,87.95
2.88,1,0,0,3.0,2292,73.84
3.55,1,1,0,0.0,1800,77.92
3.56,0,0,0,1.0,1343,73.88
4.03,1,0,1,1.0,2137,80.26
4.4,2,0,0,0.0,2210,83.13
3.49,1,0,0,2.0,1351,86.21
4.15,0,0,0,0.0,2204,80.39
4.15,1,0,0,1.0,1192,86.87
3.53,1,0,0,2.0,1776,85.28
4.4,2,0,1,0.0,2284,88.75
2.59,1,2,0,1.0,1137,74.77
4.81,1,0,1,0.0,1240,88.02
3.46,0,1,0,1.0,1672,51.96
3.49,1,1,1,0.0,1670,76.78
2.27,1,2,0,1.0,1920,68.83
3.86,1,1,0,0.0,1234,79.13
4.76,2,0,0,0.0,1384,85.56
4.48,1,0,0,0.0,2281,69.52
3.87,1,1,0,0.0,2008,84.22
3.56,1,1,0,1.0,1814,69.35
4.25,0,0,0,1.0,2124,80.12
4.78,1,0,0,0.0,1261,78.51
3.78,0,0,0,1.0,2034,79.38
4.18,1,1,1,0.0,2118,81.59
2.76,0,2,0,0.0,1889,33.63
3.54,0,1,0,0.0,1247,61.44
2.84,1,3,0,0.0,1850,75.13
3.55,2,1,0,1.0,1200,74.76
4.67,2,0,0,0.0,1610,86.69
3.83,1,0,0,1.0,1755,75.14
3.2,0,1,0,1.0,1134,61.3
4.13,1,0,0,1.0,1907,93.35
3.51,0,1,0,0.0,1237,72.5
3.55,1,1,0,1.0,1838,81.06
2.52,1,2,0,1.0,2032,57.67
3.52,1,0,0,1.0,1152,72.83
4.49,1,0,0,0.0,1959,70.46
3.64,1,1,0,0.0,1720,90.08
3.23,1,1,0,0.0,1930,75.5
2.59,1,2,0,1.0,2197,73.08
2.48,1,0,0,2.0,1457,54.32
3.18,0,0,0,1.0,1270,63.8
4.77,1,0,0,0.0,1765,77.2
4.61,0,0,0,0.0,1311,72.49
3.55,1,1,0,0.0,1749,79.66
3.87,2,1,0,0.0,2197,76.08
3.87,2,1,0,0.0,1743,75.25
2.84,1,1,1,2.0,2274,71.35
3.46,1,0,0,2.0,1580,85.82
3.45,2,0,0,2.0,2177,77.75
4.14,1,1,0,0.0,2251,83.86
4.39,2,0,0,0.0,2241,84.11
4.48,1,0,1,0.0,2231,84.97
3.82,0,1,0,0.0,1371,60.44
2.54,1,1,0,1.0,2165,68.88
3.87,2,1,0,0.0,1240,78.45
3.49,1,0,0,2.0,2013,84.04
4.18,2,0,0,0.0,1739,77.6
4.47,2,0,0,0.0,2088,83.88
4.41,1,0,0,0.0,2233,70.93
3.52,0,2,0,0.0,1857,65.46
3.86,1,1,0,0.0,2242,89.86
4.16,1,0,0,1.0,1673,82.55
4.74,1,0,1,0.0,1929,92.85
2.94,2,1,1,1.0,1282,84.4
4.71,1,0,1,0.0,1565,89.58
2.26,1,2,1,2.0,2058,75.22
4.46,0,0,0,0.0,1279,70.63
4.15,1,1,1,0.0,1253,82.18
3.86,1,0,1,1.0,1353,79.37
4.18,1,1,0,0.0,2105,88.87
3.5,1,1,0,0.0,1282,74.19
2.32,2,3,0,0.0,1968,73.36
4.78,2,0,0,0.0,2099,86.96
2.94,1,0,0,2.0,2278,76.32
4.81,0,0,0,0.0,1851,74.21
2.87,1,1,0,1.0,2047,73.13
4.07,0,0,0,1.0,1222,78.43
4.82,1,0,0,0.0,1716,72.57
4.18,1,0,0,1.0,1619,87.93
4.16,1,1,0,0.0,2292,82.15
3.98,0,1,0,0.0,1817,67.53
3.83,0,1,0,0.0,1953,73.41
3.87,2,1,1,0.0,1380,94.78
3.57,1,1,0,1.0,1886,87.04
4.16,2,1,0,0.0,1593,83.71
3.81,1,0,0,1.0,2082,78.67
4.12,1,1,0,0.0,1293,81.08
3.23,2,1,0,1.0,1423,70.45
4.77,1,0,0,0.0,1101,72.04
4.13,2,0,0,0.0,1118,81.74
2.22,1,3,0,1.0,2030,61.73
3.88,0,1,0,0.0,2275,60.23
3.49,1,0,0,2.0,1283,88.62
4.44,1,0,1,0.0,1539,86.14
4.14,0,1,0,0.0,1277,62.67
1.79,0,2,0,2.0,1608,26.72
3.86,2,0,0,0.0,1488,73.91
3.53,1,1,0,0.0,1859,83.2
3.54,0,1,0,1.0,1609,63.89
3.5,1,1,0,0.0,1200,66.69
3.2,1,1,0,0.0,1668,66.63
4.73,1,0,0,0.0,2131,71.44
4.71,1,0,1,0.0,1743,90.05
4.44,1,0,0,0.0,1304,72.25
4.18,2,0,0,1.0,1595,85.2
2.91,1,3,0,0.0,1377,69.84
4.41,1,0,0,0.0,1731,67.81
4.7,1,0,0,0.0,1988,72.79
3.56,1,1,1,1.0,1620,77.08
4.16,0,0,1,1.0,1858,72.83
3.2,1,1,0,1.0,1204,75.82
4.15,0,1,0,0.0,2033,75.37
3.22,1,1,0,1.0,1179,82.43
2.29,0,2,0,2.0,1166,38.37
2.83,1,3,0,0.0,2061,71.53
4.17,1,1,0,0.0,2224,92.45
4.12,1,0,0,0.0,1971,78.82
3.5,1,1,0,0.0,2134,85.26
4.16,0,1,0,0.0,1729,64.08
2.82,1,1,0,1.0,1917,68.22
4.16,2,1,1,0.0,1586,86.61
2.83,1,2,0,0.0,1898,63.58
4.46,2,0,0,0.0,2197,84.47
4.79,1,0,0,0.0,1124,75.46
3.19,0,1,1,1.0,1619,82.5
4.16,1,0,0,0.0,1241,84.11
4.12,1,1,0,0.0,1645,76.69
4.12,1,0,0,0.0,1919,91.78
4.19,1,0,0,0.0,1605,86.44
4.09,2,1,0,0.0,1571,80.94
4.15,0,0,0,0.0,2242,77.4
2.89,1,2,1,1.0,1531,84.86
4.12,2,1,1,0.0,1942,85.35
4.62,1,0,0,0.0,1375,80.77
2.81,0,0,0,3.0,1374,56.31
2.85,1,3,1,0.0,1691,90.35
4.8,1,0,1,0.0,1301,90.82
3.55,2,1,0,0.0,1657,74.53
3.25,1,0,0,2.0,1722,70.9
4.76,1,0,1,0.0,2233,87.47
4.16,1,0,1,1.0,2237,89.51
2.88,0,2,0,0.0,1288,30.03
1.26,1,3,1,2.0,1711,61.65
4.8,1,0,0,0.0,1768,79.55
3.54,1,0,0,1.0,1952,74.51
4.87,2,0,0,0.0,1889,94.2
4.47,1,0,0,0.0,1648,71.56
2.82,1,0,0,3.0,1935,69.5
4.79,0,0,0,0.0,2146,70.3
3.83,1,1,0,0.0,1681,85.12
3.42,0,2,1,0.0,1564,74.75
4.47,1,0,0,0.0,1935,73.69
2.52,2,2,1,0.0,1812,79.65
4.14,1,0,0,1.0,1731,69.95
2.92,1,2,1,1.0,1673,93.12
2.89,1,3,0,0.0,1150,61.85
4.09,1,0,0,0.0,1909,77.41
2.92,2,1,0,1.0,1206,74.58
4.18,1,1,0,0.0,2090,93.53
2.9,2,2,0,0.0,2070,78.68
3.54,0,1,0,0.0,1549,66.28
4.07,2,1,0,0.0,1600,82.34
4.07,1,0,1,0.0,2150,80.89
4.63,1,0,0,0.0,1853,68.81
4.16,1,1,0,0.0,1621,85.03
4.7,2,0,0,0.0,1682,89.64
4.17,1,1,0,0.0,1126,92.95
4.43,0,0,0,0.0,1293,79.58
4.11,0,0,0,1.0,1106,65.49
2.89,2,3,0,0.0,1104,84.17
3.55,0,2,0,0.0,2023,70.53
4.05,1,0,0,1.0,1258,75.17
2.88,0,3,0,0.0,1211,28.87
2.24,2,0,0,3.0,2070,80.07
4.79,1,0,0,0.0,1722,79.06
4.18,0,0,1,1.0,1376,73.96
3.51,1,2,1,0.0,1716,75.25
4.86,0,0,1,0.0,2047,86.64
4.15,0,1,0,0.0,2201,76.59
3.52,0,0,0,1.0,1344,71.66
3.55,1,1,0,0.0,1845,71.98
2.53,1,1,0,2.0,2094,66.87
2.88,1,2,0,0.0,1966,71.41
4.7,2,0,1,0.0,1807,93.36
4.01,1,0,0,0.0,1507,73.49
3.8,1,1,0,0.0,1375,72.53
4.42,1,0,1,0.0,1446,83.32
3.24,1,2,0,0.0,1814,77.89
4.43,0,0,0,0.0,2190,75.0
1.98,0,2,0,1.0,1113,26.98
3.8,1,1,0,0.0,1299,85.75
2.5,0,2,1,1.0,1967,61.65
4.45,1,0,0,0.0,1107,71.65
3.51,2,0,0,1.0,1268,74.04
2.94,2,2,0,0.0,1342,90.97
3.41,0,2,0,0.0,2072,37.07
3.17,2,2,1,0.0,1297,80.48
4.1,0,0,0,1.0,1184,75.15
3.55,2,1,0,1.0,2023,75.29
2.9,0,1,1,2.0,1292,74.29
4.18,0,1,0,0.0,1172,66.63
4.48,1,0,0,0.0,1370,70.71
4.73,0,0,1,0.0,1307,79.73
3.87,1,1,0,0.0,2192,77.05
2.86,0,0,0,3.0,1566,69.37
2.54,1,2,0,1.0,1803,68.88
4.14,1,0,0,1.0,1867,68.14
4.16,0,1,0,0.0,1237,78.14
2.85,1,2,0,0.0,2119,78.77
1.95,1,2,0,2.0,1426,52.62
4.4,0,0,0,0.0,1474,65.07
3.84,2,0,0,1.0,1528,80.71
4.45,2,0,0,0.0,1823,82.43
4.44,2,0,0,0.0,2264,86.11
3.51,1,0,0,2.0,1596,83.17
3.78,1,1,0,0.0,2153,75.76
4.26,1,0,0,1.0,1932,72.98
3.31,2,1,0,0.0,1736,76.38
4.73,1,0,0,0.0,1670,77.68
4.74,1,0,0,0.0,1839,75.04
4.79,0,0,1,0.0,1929,81.28
4.15,0,1,1,0.0,1171,86.55
4.41,2,0,0,0.0,1487,82.75
3.54,0,1,0,0.0,1572,72.79
3.55,1,2,0,0.0,2044,73.54
3.84,1,1,0,0.0,1173,81.51
3.51,2,1,0,1.0,1709,71.99
2.83,0,1,0,2.0,2211,64.16
4.16,1,1,1,0.0,1534,84.94
1.9,0,0,0,3.0,1965,33.67
2.89,2,1,0,1.0,2115,92.18
4.5,0,0,0,0.0,1428,65.72
2.29,1,0,0,3.0,1926,64.76
4.76,1,0,0,0.0,2195,76.41
3.53,2,1,1,1.0,1359,86.6
3.55,2,0,0,1.0,2270,79.43
4.78,0,0,0,0.0,1671,81.9
2.53,1,1,1,1.0,1494,72.54
3.86,1,1,1,0.0,2176,82.3
4.13,0,0,0,1.0,2230,71.49
4.71,1,0,0,0.0,1201,78.38
3.44,2,2,0,0.0,2140,70.86
4.16,0,1,0,0.0,1396,78.82
4.92,0,0,1,0.0,1721,82.37
3.45,1,2,0,0.0,1721,72.22
4.48,1,0,0,0.0,2121,73.59
4.13,0,1,1,0.0,2186,70.18
4.76,1,0,0,0.0,1714,75.99
4.0,1,0,0,0.0,1257,71.7
3.56,1,2,0,0.0,1523,85.95
3.83,1,1,0,0.0,1426,86.0
4.14,0,1,0,0.0,1278,70.66
4.18,0,0,1,1.0,2168,70.16
2.61,1,1,0,1.0,1674,60.5
4.64,2,0,0,0.0,1495,85.96
3.87,1,1,1,0.0,1586,79.56
4.78,2,0,0,0.0,1262,88.98
3.52,2,1,0,0.0,2176,75.67
4.73,2,0,1,0.0,1704,93.06
4.46,1,0,0,0.0,1806,75.21
4.66,1,0,0,0.0,1622,85.14
3.87,2,0,0,1.0,1913,75.81
4.48,1,0,0,0.0,2042,73.16
3.53,1,1,1,1.0,1604,79.28
4.8,2,0,0,0.0,2162,84.28
3.54,0,1,1,0.0,2288,76.32
3.54,0,2,0,0.0,2275,59.74
3.25,1,2,0,0.0,1853,65.3
2.91,2,2,0,0.0,1839,80.28
3.17,0,0,0,2.0,1140,54.86
4.18,1,1,0,0.0,2090,84.33
4.09,2,0,1,0.0,1566,95.24
4.06,0,1,0,0.0,2070,70.02
2.87,1,2,0,1.0,2096,71.29
3.37,1,2,0,0.0,2032,79.42
2.83,1,3,0,0.0,1709,66.0
2.82,1,2,1,1.0,2173,77.86
3.85,1,1,0,0.0,1190,86.49
2.86,1,2,0,0.0,1922,62.62
2.27,2,3,0,1.0,1376,73.63
4.09,0,0,0,1.0,1199,72.48
2.82,1,3,1,0.0,1853,85.69
3.24,0,1,0,1.0,1839,53.44
4.09,1,0,0,0.0,1648,77.66
3.57,1,1,0,1.0,1295,78.83
4.15,2,1,0,0.0,1636,82.24
3.77,0,1,1,0.0,1451,85.46
4.44,2,0,0,0.0,1399,82.14
4.14,1,0,1,0.0,2218,84.31
2.83,0,2,0,1.0,1670,44.71
3.43,0,2,1,0.0,2261,84.11
4.5,1,0,1,0.0,2141,89.76
4.13,0,1,0,0.0,1447,68.65
4.79,1,0,1,0.0,2083,89.33
2.88,0,3,0,0.0,1108,38.44
4.72,2,0,0,0.0,2136,89.73
3.83,0,0,1,1.0,1580,76.48
4.73,0,0,0,0.0,1556,69.44
3.86,2,1,1,0.0,1767,92.54
4.15,1,0,0,1.0,1610,79.59
3.2,1,2,1,0.0,1398,70.18
4.18,1,1,0,0.0,1360,74.7
4.75,1,0,0,0.0,1637,77.38
2.15,0,2,0,1.0,1543,30.39
2.62,0,2,0,1.0,1308,36.74
4.14,1,0,1,0.0,1913,84.44
3.85,2,0,0,1.0,1366,76.54
3.21,2,2,0,0.0,1439,92.92
3.53,1,1,0,1.0,1144,71.08
4.69,0,0,0,0.0,1280,80.97
3.87,1,1,1,0.0,1397,76.3
3.49,1,2,0,0.0,1214,72.18
3.49,2,0,1,1.0,1132,86.81
4.7,2,0,0,0.0,1894,85.5
4.76,0,0,1,0.0,1223,74.01
4.81,2,0,0,0.0,2009,84.92
3.56,2,0,0,1.0,1671,75.37
4.78,1,0,0,0.0,1484,76.83
3.22,1,1,0,1.0,2281,75.37
4.8,1,0,0,0.0,2064,71.82
3.24,1,1,1,1.0,1689,75.07
4.14,0,0,0,1.0,1849,72.88
4.14,0,0,0,0.0,1290,60.93
2.28,1,2,0,1.0,1790,59.82
3.21,1,2,0,0.0,2071,69.67
2.86,1,0,1,3.0,2103,73.85
4.8,1,0,1,0.0,1177,88.32
3.5,2,1,0,0.0,2263,72.63
4.71,2,0,0,0.0,1709,87.75
4.71,2,0,0,0.0,1442,90.56
1.58,1,3,0,2.0,1879,39.71
2.26,1,3,1,1.0,2184,74.07
1.26,0,2,1,2.0,1157,37.85
4.73,1,0,0,0.0,1523,72.09
4.71,2,0,1,0.0,2144,93.06
4.79,1,0,0,0.0,2015,74.77
4.72,1,0,1,0.0,1286,88.99
4.5,2,0,0,0.0,2265,84.93
2.89,1,2,0,1.0,1259,70.86
2.74,1,2,0,1.0,2277,56.48
4.1,1,0,0,1.0,1504,90.76
4.71,0,0,1,0.0,1698,75.44
4.73,1,0,0,0.0,1656,77.14
4.42,1,0,1,0.0,1187,88.23
3.56,1,2,0,0.0,1752,74.98
1.88,2,2,0,2.0,1486,80.72
4.42,1,0,0,0.0,1955,71.49
3.31,0,0,0,2.0,2241,70.56
4.43,1,0,0,0.0,1659,74.24
3.14,1,1,0,1.0,1200,82.48
2.9,1,1,1,1.0,1466,93.12
3.42,1,2,0,0.0,2275,77.31
4.42,1,0,1,0.0,1395,81.39
4.11,1,0,0,1.0,2097,72.64
4.17,1,0,0,1.0,2200,71.67
2.61,0,2,0,0.0,2045,34.26
1.03,2,3,1,3.0,1403,74.13
2.61,0,0,0,3.0,2249,42.0
3.14,1,1,1,1.0,1140,73.33
4.8,1,0,1,0.0,1219,92.61
2.25,1,3,0,1.0,2035,70.09
2.9,1,2,0,0.0,1149,60.71
4.81,0,0,0,0.0,2206,83.16
1.28,2,3,0,2.0,1880,75.87
2.92,1,1,0,1.0,1250,69.33
3.2,2,0,0,1.0,1873,73.7
4.42,0,0,0,0.0,1524,66.17
4.15,1,1,1,0.0,1340,84.9
4.8,2,0,0,0.0,1714,89.22
4.16,0,0,0,1.0,1416,72.66
4.11,1,1,0,0.0,2155,83.24
4.81,1,0,0,0.0,1637,73.59
1.64,1,2,0,3.0,1952,63.93
2.47,2,0,0,3.0,2015,87.89
3.86,1,0,0,0.0,1735,86.46
2.28,2,3,0,1.0,1772,73.55
4.43,1,0,1,0.0,1525,88.74
4.15,2,1,0,0.0,1432,82.84
2.19,0,0,0,3.0,1906,38.22
4.1,1,0,0,0.0,1289,80.38
2.26,1,2,0,1.0,1127,60.61
2.87,0,1,0,1.0,1729,40.4
4.81,1,0,0,0.0,1264,71.76
4.81,1,0,0,0.0,2005,77.65
2.58,2,0,1,3.0,1378,83.85
4.19,1,0,0,0.0,2143,85.99
4.07,1,1,1,0.0,1369,84.45
4.74,0,0,0,0.0,1259,86.3
4.19,2,1,1,0.0,1999,85.25
4.19,1,1,0,0.0,1592,73.97
3.79,1,0,0,1.0,1639,75.89
3.86,1,0,0,1.0,2147,80.5
4.41,1,0,0,0.0,1683,72.71
1.95,1,3,0,1.0,1927,47.92
3.5,1,0,0,2.0,2150,74.76
4.78,1,0,0,0.0,1164,80.08
3.25,1,1,0,1.0,1379,66.85
4.38,1,0,0,0.0,2085,68.5
4.15,0,1,0,0.0,1546,80.38
2.89,2,2,0,1.0,1452,78.01
4.17,1,0,0,0.0,1681,84.39
3.47,2,0,0,2.0,1265,75.63
4.44,2,0,0,0.0,1730,80.44
4.16,1,1,0,0.0,1853,85.11
4.22,2,1,0,0.0,2073,82.07
2.25,0,3,0,0.0,2200,33.36
3.46,1,1,0,0.0,1127,78.95
3.52,1,2,0,0.0,1479,81.27
